_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,house_types,house_types:confidence,residential_yes,residential_yes:confidence,sidewalk_ok,sidewalk_ok:confidence,aadress,house_types_gold,lat,long,residential_yes_gold,sidewalk_ok_gold,url,low_confidence_residential
752058402,False,finalized,1,7/9/15 6:41,private_house,1.0,yes,1.0,no,1.0,"239 Washington Avenue, Amityville, NY 11701, USA",,40.69644335,-73.41354365,,,"http://maps.google.com/maps?cbll=40.696443,-73.413544&layer=c",False
752058403,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"41 Margaret Street, Old Bridge, NJ 08857, USA",,40.39241367,-74.31466099,,,"http://maps.google.com/maps?cbll=40.392414,-74.314661&layer=c",False
752058404,False,finalized,1,7/9/15 7:04,private_house,1.0,yes,1.0,no,1.0,"21 Pemberton Drive, Matawan, NJ 07747, USA",,40.39962833,-74.25736272,,,"http://maps.google.com/maps?cbll=40.399628,-74.257363&layer=c",False
752058405,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"11 Creighton Circle, Old Bridge, NJ 08857, USA",,40.39540317,-74.32768992,,,"http://maps.google.com/maps?cbll=40.395403,-74.327690&layer=c",False
752058406,False,finalized,1,7/9/15 6:30,private_house,1.0,yes,1.0,yes,1.0,"40 Throckmorton Lane, Old Bridge, NJ 08857, USA",,40.39717474,-74.31172858,,,"http://maps.google.com/maps?cbll=40.397175,-74.311729&layer=c",False
752058407,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"11 Dell Street, Old Bridge, NJ 08857, USA",,40.39327023,-74.30395418,,,"http://maps.google.com/maps?cbll=40.393270,-74.303954&layer=c",False
752058408,False,finalized,1,7/9/15 6:25,private_house,1.0,yes,1.0,yes,1.0,"53 Shirley Boulevard, Old Bridge, NJ 08857, USA",,40.38739045,-74.36063199,,,"http://maps.google.com/maps?cbll=40.387390,-74.360632&layer=c",False
752058409,False,finalized,1,7/9/15 6:26,private_house,1.0,yes,1.0,yes,1.0,"11016 South Mandan Street, Phoenix, AZ 85044, USA",,33.34690479,-111.9968017,,,"http://maps.google.com/maps?cbll=33.346905,-111.996802&layer=c",False
752058410,False,finalized,1,7/9/15 6:44,,,not_avail,1.0,,,"Midlife Crisis, Phoenix, AZ 85042, USA",,33.34694991,-112.0249728,,,"http://maps.google.com/maps?cbll=33.346950,-112.024973&layer=c",False
752058411,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,yes,1.0,"10017 South 43rd Place, Phoenix, AZ 85044, USA",,33.35592274,-111.9908438,,,"http://maps.google.com/maps?cbll=33.355923,-111.990844&layer=c",False
752058412,False,finalized,1,7/9/15 6:54,private_house,1.0,yes,1.0,yes,1.0,"7707 West Clarendon Avenue, Phoenix, AZ 85033, USA",,33.49128124,-112.2249669,,,"http://maps.google.com/maps?cbll=33.491281,-112.224967&layer=c",False
752058413,False,finalized,1,7/9/15 6:52,private_house,1.0,yes,1.0,yes,1.0,"7751 West Mackenzie Drive, Phoenix, AZ 85033, USA",,33.49636128,-112.2280694,,,"http://maps.google.com/maps?cbll=33.496361,-112.228069&layer=c",False
752058414,False,finalized,1,7/9/15 6:44,,,no,1.0,,,"3539 Lawson Boulevard, Oceanside, NY 11572, USA",,40.62355486,-73.65057973,,,"http://maps.google.com/maps?cbll=40.623555,-73.650580&layer=c",False
752058415,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"100 East Lexington Avenue, Oceanside, NY 11572, USA",,40.62829827,-73.64478466,,,"http://maps.google.com/maps?cbll=40.628298,-73.644785&layer=c",False
752058416,False,finalized,1,7/9/15 7:16,,,no,1.0,,,"1611 Alum Rock Avenue, San Jose, CA 95116, USA",,37.35142482,-121.8586875,,,"http://maps.google.com/maps?cbll=37.351425,-121.858688&layer=c",False
752058417,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"1715 Calle De Plata, San Jose, CA 95116, USA",,37.3583166,-121.8597338,,,"http://maps.google.com/maps?cbll=37.358317,-121.859734&layer=c",False
752058418,False,finalized,1,7/9/15 6:49,,,no,1.0,,,"5971 South Street Andrews Place, Los Angeles, CA 90047, USA",,33.98604654,-118.3119253,,,"http://maps.google.com/maps?cbll=33.986047,-118.311925&layer=c",False
752058419,False,finalized,1,7/9/15 6:44,,,no,1.0,,,"2016 West Slauson Avenue, Los Angeles, CA 90047, USA",,33.98886214,-118.3144612,,,"http://maps.google.com/maps?cbll=33.988862,-118.314461&layer=c",False
752058420,False,finalized,1,7/9/15 6:53,,,no,1.0,,,"213-23 99th Avenue, Jamaica, NY 11429, USA",,40.71469292,-73.74456853,,,"http://maps.google.com/maps?cbll=40.714693,-73.744569&layer=c",False
752058421,False,finalized,1,7/9/15 7:15,,,no,1.0,,,"98-1-98-11 212th Street, Queens Village, NY 11429, USA",,40.71541735,-73.74698663,,,"http://maps.google.com/maps?cbll=40.715417,-73.746987&layer=c",False
752058422,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"59 Timber Lane, Levittown, NY 11756, USA",,40.72900066,-73.51219685,,,"http://maps.google.com/maps?cbll=40.729001,-73.512197&layer=c",False
752058423,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"68 Shepherd Lane, Levittown, NY 11756, USA",,40.72919994,-73.51357164,,,"http://maps.google.com/maps?cbll=40.729200,-73.513572&layer=c",False
752058424,False,finalized,1,7/9/15 6:31,,,no,1.0,,,"169-08 Liberty Avenue, Jamaica, NY 11433, USA",,40.70303332,-73.78878952,,,"http://maps.google.com/maps?cbll=40.703033,-73.788790&layer=c",False
752058425,False,finalized,1,7/9/15 6:49,private_house,1.0,yes,1.0,yes,1.0,"107-49 164th Street, Jamaica, NY 11433, USA",,40.6973333,-73.790427,,,"http://maps.google.com/maps?cbll=40.697333,-73.790427&layer=c",False
752058426,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"12428 North 44th Avenue, Glendale, AZ 85304, USA",,33.59914397,-112.1532241,,,"http://maps.google.com/maps?cbll=33.599144,-112.153224&layer=c",False
752058427,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"4636 West Aster Drive, Glendale, AZ 85304, USA",,33.60218124,-112.1594156,,,"http://maps.google.com/maps?cbll=33.602181,-112.159416&layer=c",False
752058428,False,finalized,1,7/9/15 6:32,private_house,1.0,yes,1.0,yes,1.0,"3050 Clague Road, North Olmsted, OH 44070, USA",,41.44373792,-81.88399165,,,"http://maps.google.com/maps?cbll=41.443738,-81.883992&layer=c",False
752058429,False,finalized,1,7/9/15 6:54,,,not_avail,1.0,,,"2972 Clague Road, North Olmsted, OH 44070, USA",,41.44482889,-81.88458746,,,"http://maps.google.com/maps?cbll=41.444829,-81.884587&layer=c",False
752058430,False,finalized,1,7/9/15 6:50,,,no,1.0,,,"4644 South Lake Park Avenue, Chicago, IL 60653, USA",,41.81033128,-87.59367598,,,"http://maps.google.com/maps?cbll=41.810331,-87.593676&layer=c",False
752058431,False,finalized,1,7/9/15 7:02,,,no,1.0,,,"5012-5020 South Federal Street, Chicago, IL 60609, USA",,41.80363045,-87.62805196,,,"http://maps.google.com/maps?cbll=41.803630,-87.628052&layer=c",False
752058432,False,finalized,1,7/9/15 6:49,private_house,1.0,yes,1.0,yes,1.0,"1624 West Garfield Boulevard, Chicago, IL 60609, USA",,41.79428668,-87.66558248,,,"http://maps.google.com/maps?cbll=41.794287,-87.665582&layer=c",False
752058433,False,finalized,1,7/9/15 6:30,private_house,1.0,yes,1.0,yes,1.0,"2651-2699 West 56th Street, Chicago, IL 60629, USA",,41.7919146,-87.69027648,,,"http://maps.google.com/maps?cbll=41.791915,-87.690276&layer=c",False
752058434,False,finalized,1,7/9/15 6:57,apartment_blocks,1.0,yes,1.0,yes,1.0,"4200 South Lake Park Avenue, Chicago, IL 60653, USA",,41.81789679,-87.59988181,,,"http://maps.google.com/maps?cbll=41.817897,-87.599882&layer=c",False
752058435,False,finalized,1,7/9/15 6:47,,,not_avail,1.0,,,"5890 Bandolero Drive, El Paso, TX 79912, USA",,31.85677797,-106.5168024,,,"http://maps.google.com/maps?cbll=31.856778,-106.516802&layer=c",False
752058436,False,finalized,1,7/9/15 6:45,,,not_avail,1.0,,,"822 Via Descanso Drive, El Paso, TX 79912, USA",,31.85670588,-106.5244511,,,"http://maps.google.com/maps?cbll=31.856706,-106.524451&layer=c",False
752058437,False,finalized,1,7/9/15 6:40,private_house,1.0,yes,1.0,yes,1.0,"7017 Ramada Drive, El Paso, TX 79912, USA",,31.84613242,-106.5507049,,,"http://maps.google.com/maps?cbll=31.846132,-106.550705&layer=c",False
752058438,False,finalized,1,7/9/15 6:57,,,not_avail,1.0,,,"13629 Rancho Cam Drive, Paramount, CA 90723, USA",,33.91466117,-118.1768048,,,"http://maps.google.com/maps?cbll=33.914661,-118.176805&layer=c",False
752058439,False,finalized,1,7/9/15 6:30,,,no,1.0,,,"Glenn Anderson Freeway & Interstate 105 & Interstate 710, Lynwood, CA 90262, USA",,33.91329438,-118.1828334,,,"http://maps.google.com/maps?cbll=33.913294,-118.182833&layer=c",False
752058440,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"2004 North Pannes Avenue, Compton, CA 90221, USA",,33.90816248,-118.2005562,,,"http://maps.google.com/maps?cbll=33.908162,-118.200556&layer=c",False
752058441,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"5833-5899 44th Street, Sacramento, CA 95824, USA",,38.520951,-121.455364,,,"http://maps.google.com/maps?cbll=38.520951,-121.455364&layer=c",False
752058442,False,finalized,1,7/9/15 6:32,,,not_avail,1.0,,,"6201 27th Street, Sacramento, CA 95822, USA",,38.51280155,-121.4767345,,,"http://maps.google.com/maps?cbll=38.512802,-121.476734&layer=c",False
752058443,False,finalized,1,7/9/15 6:51,other,1.0,yes,1.0,yes,1.0,"3801-3821 46th Avenue, Sacramento, CA 95824, USA",,38.51129745,-121.4650493,,,"http://maps.google.com/maps?cbll=38.511297,-121.465049&layer=c",False
752058444,False,finalized,1,7/9/15 6:52,,,no,1.0,,,"Sacramento Executive Airport, 6151 Freeport Boulevard, Sacramento, CA 95822, USA",,38.51363664,-121.4982584,,,"http://maps.google.com/maps?cbll=38.513637,-121.498258&layer=c",False
752058445,False,finalized,1,7/9/15 6:58,,,no,1.0,,,"South Sacramento Freeway, Sacramento, CA 95824, USA",,38.52405933,-121.4673065,,,"http://maps.google.com/maps?cbll=38.524059,-121.467307&layer=c",False
752058446,False,finalized,1,7/9/15 7:06,private_house,1.0,yes,1.0,yes,1.0,"1210 11th Street, Manhattan Beach, CA 90266, USA",,33.88630391,-118.3933418,,,"http://maps.google.com/maps?cbll=33.886304,-118.393342&layer=c",False
752058447,False,finalized,1,7/9/15 6:51,,,no,1.0,,,"Dwight D. Eisenhower Highway, Richmond, CA 94803, USA",,37.96785139,-122.3211892,,,"http://maps.google.com/maps?cbll=37.967851,-122.321189&layer=c",False
752058448,False,finalized,1,7/9/15 6:52,,,not_avail,1.0,,,"1016 Cedar Terrace, San Pablo, CA 94806, USA",,37.95831537,-122.3378673,,,"http://maps.google.com/maps?cbll=37.958315,-122.337867&layer=c",False
752058449,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"4634 Setting Sun Drive, Richmond, CA 94803, USA",,37.97554893,-122.280609,,,"http://maps.google.com/maps?cbll=37.975549,-122.280609&layer=c",False
752058450,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,no,1.0,"4636 Elmwood Road, El Sobrante, CA 94803, USA",,37.96332478,-122.2995869,,,"http://maps.google.com/maps?cbll=37.963325,-122.299587&layer=c",False
752058451,False,finalized,1,7/9/15 6:53,,,no,1.0,,,"3196-3214 Kirchoff Road, Rolling Meadows, IL 60008, USA",,42.07869138,-88.02153047,,,"http://maps.google.com/maps?cbll=42.078691,-88.021530&layer=c",False
752058452,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"2906 Thrush Lane, Rolling Meadows, IL 60008, USA",,42.07298398,-88.01764182,,,"http://maps.google.com/maps?cbll=42.072984,-88.017642&layer=c",False
752058453,False,finalized,1,7/9/15 7:00,private_house,1.0,yes,1.0,no,1.0,"12-16 Asbury Street, Rolling Meadows, IL 60008, USA",,42.0781807,-88.03324375,,,"http://maps.google.com/maps?cbll=42.078181,-88.033244&layer=c",False
752058454,False,finalized,1,7/9/15 6:38,private_house,1.0,yes,1.0,yes,1.0,"914-998 West Street James Street, Arlington Heights, IL 60005, USA",,42.08669817,-87.99480174,,,"http://maps.google.com/maps?cbll=42.086698,-87.994802&layer=c",False
752058455,False,finalized,1,7/9/15 6:41,private_house,1.0,yes,1.0,no,1.0,"1109-1177 Harbor Road, Hewlett, NY 11557, USA",,40.62779913,-73.68039038,,,"http://maps.google.com/maps?cbll=40.627799,-73.680390&layer=c",False
752058456,False,finalized,1,7/9/15 7:05,private_house,1.0,yes,1.0,yes,1.0,"3132 Oceanside Road, Oceanside, NY 11572, USA",,40.63531585,-73.63664593,,,"http://maps.google.com/maps?cbll=40.635316,-73.636646&layer=c",False
752058457,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"108 Balsam Street, Oceanside, NY 11572, USA",,40.63429232,-73.62556918,,,"http://maps.google.com/maps?cbll=40.634292,-73.625569&layer=c",False
752058458,False,finalized,1,7/9/15 6:27,private_house,1.0,yes,1.0,yes,1.0,"234 Centre Street, Cedarhurst, NY 11516, USA",,40.62157377,-73.73070193,,,"http://maps.google.com/maps?cbll=40.621574,-73.730702&layer=c",False
752058459,False,finalized,1,7/9/15 6:43,,,not_avail,1.0,,,"395 John Ireland Boulevard, Saint Paul, MN 55155, USA",,44.95326566,-93.10475266,,,"http://maps.google.com/maps?cbll=44.953266,-93.104753&layer=c",False
752058460,False,finalized,1,7/9/15 6:25,,,no,1.0,,,"14 Rev Dr Martin Luther King Junior Boulevard., Saint Paul, MN 55155, USA",,44.95323337,-93.10183974,,,"http://maps.google.com/maps?cbll=44.953233,-93.101840&layer=c",False
752058461,False,finalized,1,7/9/15 6:44,,,not_avail,1.0,,,"355 East 8th Street, Saint Paul, MN 55155, USA",,44.95511859,-93.08637541,,,"http://maps.google.com/maps?cbll=44.955119,-93.086375&layer=c",False
752058462,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"1123 5th Street East, Saint Paul, MN 55106, USA",,44.959734,-93.05312722,,,"http://maps.google.com/maps?cbll=44.959734,-93.053127&layer=c",False
752058463,False,finalized,1,7/9/15 7:36,private_house,1.0,yes,1.0,yes,1.0,"71 Alberta Drive, Buffalo, NY 14226, USA",,42.97448743,-78.81725754,,,"http://maps.google.com/maps?cbll=42.974487,-78.817258&layer=c",False
752058464,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"109-115 Mapleview Drive, Buffalo, NY 14226, USA",,42.97013037,-78.81697277,,,"http://maps.google.com/maps?cbll=42.970130,-78.816973&layer=c",False
752058465,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"747 Peter Pan Avenue, San Jose, CA 95116, USA",,37.35117291,-121.8346118,,,"http://maps.google.com/maps?cbll=37.351173,-121.834612&layer=c",False
752058466,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"909 Cotton Tail Avenue, San Jose, CA 95116, USA",,37.34899998,-121.8336894,,,"http://maps.google.com/maps?cbll=37.349000,-121.833689&layer=c",False
752058467,False,finalized,1,7/9/15 7:01,,,not_avail,1.0,,,"2965 Shore Drive, Merrick, NY 11566, USA",,40.64375436,-73.54514128,,,"http://maps.google.com/maps?cbll=40.643754,-73.545141&layer=c",False
752058468,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"2034 Bliss Place, Merrick, NY 11566, USA",,40.64812574,-73.54071535,,,"http://maps.google.com/maps?cbll=40.648126,-73.540715&layer=c",False
752058469,False,finalized,1,7/9/15 7:02,,,no,1.0,,,"6390 Southwest 8th Street, West Miami, FL 33144, USA",,25.76287422,-80.29952684,,,"http://maps.google.com/maps?cbll=25.762874,-80.299527&layer=c",False
752058470,False,finalized,1,7/9/15 7:17,private_house,1.0,yes,1.0,no,1.0,"711 Southwest 62nd Avenue, Miami, FL 33144, USA",,25.76384969,-80.29561459,,,"http://maps.google.com/maps?cbll=25.763850,-80.295615&layer=c",False
752058471,False,finalized,1,7/9/15 6:54,,,no,1.0,,,"Long Island Expressway, Fresh Meadows, NY 11365, USA",,40.73812983,-73.7972883,,,"http://maps.google.com/maps?cbll=40.738130,-73.797288&layer=c",False
752058472,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"65-19 166th Street, Flushing, NY 11365, USA",,40.73605164,-73.80258428,,,"http://maps.google.com/maps?cbll=40.736052,-73.802584&layer=c",False
752058473,False,finalized,1,7/9/15 6:54,private_house,1.0,yes,1.0,yes,1.0,"6725 Westchester Avenue, Houston, TX 77005, USA",,29.70652988,-95.42953351,,,"http://maps.google.com/maps?cbll=29.706530,-95.429534&layer=c",False
752058474,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"4114 Grennoch Lane, Houston, TX 77025, USA",,29.69561259,-95.44472951,,,"http://maps.google.com/maps?cbll=29.695613,-95.444730&layer=c",False
752058475,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"4808 Laurel Street, Bellaire, TX 77401, USA",,29.70387847,-95.46284511,,,"http://maps.google.com/maps?cbll=29.703878,-95.462845&layer=c",False
752058476,False,finalized,1,7/9/15 6:30,private_house,1.0,yes,1.0,no,1.0,"4618 Cedar Oaks Lane, Bellaire, TX 77401, USA",,29.69963336,-95.45743734,,,"http://maps.google.com/maps?cbll=29.699633,-95.457437&layer=c",False
752058477,False,finalized,1,7/9/15 6:54,private_house,1.0,yes,1.0,yes,1.0,"10900-10914 Button Willow Drive, Las Vegas, NV 89134, USA",,36.21027585,-115.3337637,,,"http://maps.google.com/maps?cbll=36.210276,-115.333764&layer=c",False
752058478,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"11036 Hawk Valley Avenue, Las Vegas, NV 89134, USA",,36.20727727,-115.3381539,,,"http://maps.google.com/maps?cbll=36.207277,-115.338154&layer=c",False
752058479,False,finalized,1,7/9/15 6:41,,,no,1.0,,,"9800 West Cheyenne Avenue, Las Vegas, NV 89129, USA",,36.21907889,-115.3104604,,,"http://maps.google.com/maps?cbll=36.219079,-115.310460&layer=c",False
752058480,False,finalized,1,7/9/15 6:52,private_house,1.0,yes,1.0,yes,1.0,"10521 Shoalhaven Drive, Las Vegas, NV 89134, USA",,36.20773894,-115.325073,,,"http://maps.google.com/maps?cbll=36.207739,-115.325073&layer=c",False
752058481,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"7885 South 3725 West, West Jordan, UT 84088, USA",,40.60789599,-111.9795833,,,"http://maps.google.com/maps?cbll=40.607896,-111.979583&layer=c",False
752058482,False,finalized,1,7/9/15 7:09,private_house,1.0,yes,1.0,yes,1.0,"5312 West 8380 South, West Jordan, UT 84081, USA",,40.59914622,-112.0174579,,,"http://maps.google.com/maps?cbll=40.599146,-112.017458&layer=c",False
752058483,False,finalized,1,7/9/15 7:14,private_house,1.0,yes,1.0,yes,1.0,"2007 Knights Way, West Jordan, UT 84084, USA",,40.61691777,-111.9445416,,,"http://maps.google.com/maps?cbll=40.616918,-111.944542&layer=c",False
752058484,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,yes,1.0,"2650 West 7200 South Street, West Jordan, UT 84084, USA",,40.62036543,-111.9568893,,,"http://maps.google.com/maps?cbll=40.620365,-111.956889&layer=c",False
752058485,False,finalized,1,7/9/15 6:40,private_house,1.0,yes,1.0,yes,1.0,"6711 Southwest 2nd Street, Miami, FL 33144, USA",,25.76890364,-80.30446143,,,"http://maps.google.com/maps?cbll=25.768904,-80.304461&layer=c",False
752058486,False,finalized,1,7/9/15 6:38,private_house,1.0,yes,1.0,yes,1.0,"206 Northwest 60th Avenue, Miami, FL 33126, USA",,25.77287536,-80.2938011,,,"http://maps.google.com/maps?cbll=25.772875,-80.293801&layer=c",False
752058487,False,finalized,1,7/9/15 6:39,,,not_avail,1.0,,,"5180 Northwest 7th Street, Miami, FL 33126, USA",,25.77786952,-80.27961194,,,"http://maps.google.com/maps?cbll=25.777870,-80.279612&layer=c",False
752058488,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,no,1.0,"500-698 Southwest 84th Avenue, Miami, FL 33144, USA",,25.76373965,-80.33215595,,,"http://maps.google.com/maps?cbll=25.763740,-80.332156&layer=c",False
752058489,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"8050-8098 Southwest 9th Terrace, Miami, FL 33144, USA",,25.76100787,-80.32685652,,,"http://maps.google.com/maps?cbll=25.761008,-80.326857&layer=c",False
752058490,False,finalized,1,7/9/15 7:01,,,not_avail,1.0,,,"1308 Butternut Lane, Arlington Heights, IL 60005, USA",,42.08443151,-87.99978448,,,"http://maps.google.com/maps?cbll=42.084432,-87.999784&layer=c",False
752058491,False,finalized,1,7/9/15 6:37,private_house,1.0,yes,1.0,yes,1.0,"2306 Jay Lane, Rolling Meadows, IL 60008, USA",,42.08578954,-88.01368516,,,"http://maps.google.com/maps?cbll=42.085790,-88.013685&layer=c",False
752058492,False,finalized,1,7/9/15 7:05,,,not_avail,1.0,,,"Palatine Trail, Schaumburg, IL 60173, USA",,42.07508153,-88.05869151,,,"http://maps.google.com/maps?cbll=42.075082,-88.058692&layer=c",False
752058493,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,no,1.0,"3025 Edgar Street, Palatine, IL 60067, USA",,42.07813166,-88.04226587,,,"http://maps.google.com/maps?cbll=42.078132,-88.042266&layer=c",False
752058494,False,finalized,1,7/9/15 6:59,,,no,1.0,,,"2422-2434 East Rand Road, Arlington Heights, IL 60004, USA",,42.09110297,-87.94881112,,,"http://maps.google.com/maps?cbll=42.091103,-87.948811&layer=c",False
